p_id,p_name,p_id_shop,p_shop_name,p_brand,p_categories,p_day_created,p_sold_quantity,p_original_price,p_current_price,p_discount_rate
38304453,"Ổ Cắm Điện Đa Năng 4 Tầng 16 Chân Cắm Điện, 3 Cổng USB Siêu tiện lợi",64160.0,Công Nghệ July,OEM,"Ổ cắm, ổn áp, biến áp",1162.0,5,215000,215000,0
22131223,Giấy Dán Tường Đáng Yêu Cho Bé,256755.0,Trangtrilyly,OEM,Decal & giấy dán tường,1275.0,0,78000,78000,0
44145738,kệ để gia vị KN 133,20367.0,VI TÍNH NAM TRUNG HẢI,OEM,Kệ nhà bếp,1122.0,0,139000,139000,0
21674758,"Bộ 6 thìa , muỗng gỗ NHÃN nhỏ múc gia vị màu nâu 9cmx3cm-TG22",20195.0,Mỹ Nghệ Việt,Vitrapro,Nhà Cửa - Đời Sống,1275.0,48,120000,120000,0
133866129,"Móc Dán Tường Inox 304 Sang Trọng, Cứng Cáp, Dùng Keo 3M, Nhiều Kiểu Dáng Đẹp",67869.0,Zen,SHOFUKA,"Giá, móc, cây treo",438.0,633,43000,43000,0
48476515," Set 10 Kẹp miệng túi đồ ăn, thực phẩm - Màu ngẫu nhiên",131912.0,Shop Thịnh,OEM,Nhà Cửa - Đời Sống,1057.0,55,19000,19000,0
160405368,"Dây mềm cho vòi xịt vệ sinh, uốn hình lò xo, sen tắm bằng nhựa PU, đầu bằng inox 304, dài 1.5m-2m-3m tùy chọn",242489.0,Shop Phương Bảo,OEM,Root,346.0,14,69400,69400,0
76404965,Bộ 2 Vòng sứ cô đặc dùng cho ấm sắc thuốc - mẫu ngẫu nhiên,131912.0,Shop Thịnh,OEM,Phụ kiện nhà bếp khác,710.0,62,32000,32000,0
372930,Thớt Nhựa Kháng Khuẩn Kova Hoa Sen TT- Xanh Lá,1.0,Tiki Trading,KOVA,Thớt nhà bếp,2138.0,219,260000,205000,21
17491634,"Dây xịt vệ sinh , dây sen - inox 304 dài 1,2m",5697.0,Huy Tưởng Tphcm,OEM,Vòi nước các loại,1316.0,24,30000,28200,6
580669,Thước Cuộn Tolsen 36004 - 5 Mét,10508.0,Khởi Phát,Tolsen,Thước đo các loại,2128.0,155,90000,90000,0
22081865,TÚI ÁO BÌNH GIỮ NHIỆT TIỆN LỢI,17480.0,Ghế Nam Việt,OEM,Nhà Cửa - Đời Sống,1274.0,1182,40000,40000,0
152780561,100 Tờ Giấy Nến Nồi Chiên 23cm Đục Lỗ Dùng Hấp Nướng Loại 1 Chính Hãng - Thấm Dầu Mỡ - An Toàn Cho Sức Khỏe,203034.0,Gia Dụng Trí Vũ,MINIIN,Phụ kiện nhà bếp khác,376.0,5,43000,43000,0
45098399,"Giá góc, kệ góc treo tường bằng miếng dính (không phải khoan) cho nhà bếp, phòng tắm thêm gọn gàng, để được nhiều đồ hơn",20367.0,VI TÍNH NAM TRUNG HẢI,OEM,Nhà Cửa - Đời Sống,1105.0,27,22800,22800,0
17347038,"Khuôn làm giò lụa, giò xào, chả inox tiện dụng loại 1kg",273325.0,Bách hóa tổng hợp 247,OEM,Nhà Cửa - Đời Sống,1317.0,0,42899,42899,0
98869615,Dụng cụ tách lòng đỏ lòng trắng trứng gà tiện lợi,186896.0,Phụ kiện tóc Na’s corner,OEM,Root,596.0,2,9000,6000,33
81291846,Thác Khói Trầm Hương - Thác trầm Tay Phật (Đen) chính hãng THAFA-TT01 - tặng 10 nụ trầm thơm tự nhiên ,148060.0,THAFA,THAFA,"Lư trầm, bát hương, bát nhang",663.0,69,65000,65000,0
9858449,Vòi xị đa năng rửa xe tưới cây 7 chế độ (giao màu ngẫu nhiên),258659.0,Pin Bom Shop,OEM,Vòi nước và phụ kiện tưới cây,1455.0,1,28845,28845,0
51843538,"Set 10 khăn lau đa năng 2 mặt lau bát đĩa, lau bếp, lau đồ đạc - màu ngẫu nhiên",273325.0,Bách hóa tổng hợp 247,OEM,Khăn,1008.0,0,17594,17594,0
57877773,Nồi Thuỷ Tinh Visions VS,51365.0,ABMA VIỆT NAM,Visions,Nồi các loại,909.0,59,949900,949900,0
32995319,Lọ đựng tiêu xay tiêu inox 304 cao cấp,291266.0,KandK12 Shop,OEM,"Dụng cụ xay, giã",1202.0,3,28999,28999,0
58600201,"Chảo Gang Chiên Nướng BBQ, Áp Chảo Chống Dính Ít Hao Dầu Mỡ",210077.0,smartsell3,OEM,Chảo các loại,891.0,22,114000,114000,0
75586779,"Cây lau cán rút gọn, Lau sàn nhà công nghiệp, lau ô tô xoay được 360 được làm bằng chất liệu Nhôm cao cấp ( các kích thước ) tặng chổi phất bụi",241961.0,siêu thị hà nội,OEM,"Chổi, cây lau nhà",727.0,0,365000,365000,0
100048105,Đồng hồ đo 7 chỉ số xe đạp thể thao,84183.0,King Sport Martial Art Store HN,OEM,Thiết bị đo lường khác,593.0,906,150000,150000,0
160583437,Thỏi Vàng Thần Tài Phong Thủy Trạm Rồng. Đỉnh Vàng Khắc 1 Chữ Hán Được Gộp Từ 4 Từ (Chiêu Tài Tiến Bảo),6270.0,GLORY VIỆT NAM,OEM,Vật phẩm phong thủy khác,344.0,9,58300,58300,0
34818286,"ĐỦ SIZE - Túi bạt, túi dứa có dây kéo đựng đồ, quai xách màu ngẫu nhiên (may từ vải bạt  Tú Phương)",240182.0,Viee Shop,OEM,Giỏ đựng quần áo,1191.0,65,34000,34000,0
181909432,Chảo Suit LocknLock - Màu Pink,1.0,Tiki Trading,LocknLock,Chảo các loại,229.0,161,709000,351000,50
180746646,"Bàn tăng giảm nâng hạ chiều cao thông minh iCockpit 1460, nâng hạ 80 kg, tặng móc treo tai nghe, giá để ly nước, thảm lót chuột",211062.0,Tăm nước Sài Gòn,iCockpit,Bàn ghế làm việc,230.0,118,5800000,2999000,48
153415687,"[GRMN14] Khăn vải phòng bếp, Khăn lau bằng vải thấm nước 2 mặt tiện lợi",229184.0,Giadungsaigon1977,OEM,Khăn,374.0,183,13000,7000,46
121220373,"Móc Dán Tường Treo Chậu Rổ, Treo Đồ Đa Năng Inox 304 Jodily Sử Dụng Miếng Dán Thế Hệ Mới",151652.0,Jodily StarHome HP,Jodily StarHome,"Giá, móc, cây treo",484.0,1300,15000,9000,40
193709920,Bình Đựng Nước 1L Bao Bì Dễ Thương Có Vạch Báo Giờ Uống Nước Chia Lượng Nước Deli - Nhựa Cao Cấp An Toàn Đầy Đủ Kiểm Định Chất Lượng Phủ Hợp Bình Nước Thể Thao Cho Bé Tới Trường - VS822 VS823,113115.0,Deli Official Store,Deli,Bình đựng nước,152.0,199,178200,79000,56
77448059,Cốc Giữ Nhiệt Lock&Lock LHC4247 (473ml),38510.0,JoyMall LocknLock Chính Hãng,LocknLock,"Ly, cốc & phụ kiện ly",698.0,74,484000,269000,44
198069246,"Bộ cây lau nhà VinBuy kèm thùng tự vắt thông minh, chổi lau nhà xoay 360 độ lau sạch nhanh ",109746.0,VinBuy,VinBuy,Dụng cụ lau nhà khác,106.0,76,511000,294500,42
207825592,"Cây lau nhà Phun nước + Tự vắt 2 trong 1 HOMEPOWER CS-02, Chất liệu nhôm cao cấp, thiết kế sang trọng hiện đại",166385.0,Homepower Official Store,Homepower,"Chổi, cây lau nhà",34.0,20,490000,249000,49
192471715,Topper Nệm Bông GONI Kiểu Nhật Phong Cách Tối Giản Êm Ái Gọn Nhẹ,267106.0,GONI Official Store,GONI,Nệm,161.0,89,388000,388000,0
115673330,[VỈ 20C KEO 3M MỚI] Nẹp Cố Định Dây Điện Kẹp Giữ Cáp Sạc Nẹp Dây Điện Chống Rối Dán Tường,167037.0,Hamart Gia Dụng Tiện Lợi,OEM,"Giá, móc, cây treo",526.0,384,40000,19700,51
204083681,"Đĩa Giấy Nến Thấm Dầu Lót Nồi Chiên Không Dầu, Chịu Nhiệt, Không Dính, Hút Dầu Mỡ",17480.0,Ghế Nam Việt,NAVIVU,Phụ kiện nhà bếp khác,62.0,57,19000,19000,0
14640564,Bộ Dụng Cụ Nâng Và Thiết Bị Di Chuyển Đồ Thông Minh,267549.0,SHOPNHIMCUNG,OEM,Khác,1350.0,0,79900,79900,0
61278429,Bình Nước Giữ Nhiệt Có Móc Treo (300ml),146174.0,HOÀNG HÀ 888,OEM,Bình giữ nhiệt,862.0,868,172000,86000,50
38369258,Phụ kiện trang trí giáng sinh trang trí Noel,107004.0,Dolare,OEM,Trang trí nhà cửa khác,1162.0,24,35000,35000,0
54097692,Pin Energizer 12V A23 BP1,1242.0,"Vo Hoang Trading Co.,Ltd",Energizer,"Pin tiểu, pin sạc",968.0,551,28000,28000,0
96209890,"Dụng cụ thông ống thoát nước chuyên nghiệp có tay cầm với dây lò xo 5m / 8m / 10m thương hiệu Bửu Nghệ Thành giúp bạn tiết kiệm nhiều thời gian và sức lực, có thể thông rất nhiều loại lavabo, ống cống nhỏ, phòng tắm...",277227.0,Tấn Phát Store,Bửu Nghệ Thành,"Bàn chải, dụng cụ thông tắc, cọ rửa",606.0,0,120000,120000,0
117059826,"Giấy Lọc Cà Phê Hario 100 Cái V60-VCF-02-100W (Size 02, Màu Trắng)",108769.0,Hario Official Store,Hario,"Bình, ly uống cà phê và phụ kiện",515.0,457,99000,99000,0
202875459,"Chiếu Ngủ Văn Phòng Siêu Dày, Êm Ái Nhất 5mm 100 x 180 CM",309624.0,KIMPEARLSHOP,ROGUEKID,Chiếu,69.0,22,60000,60000,0
213963526,"[FREESHIP ĐÓN TẾT] Bộ Ghế Sofa Bed, Sofa Giường 1m7 Đa Năng BẰNG VẢI NHUNG, Thông Minh 2in1 Cao Cấp Nachu Home",308565.0,Tổng Kho Nội Thất Nachu,NACHU HOME STORE,Sofa/ salon và phụ kiện,4.0,1,5000000,270000,95
207777667,Set 6 quạt giấy kèm hình lân trang trí năm mới,2987.0,Tiệc Xinh,Tiecxinh,Trang trí nhà cửa khác,35.0,2,150000,82500,45
84893585,Chiếu ngủ văn phòng - Chính hãng (Giao màu ngẫu nhiên),134154.0,Funu Home,FuNu,Chiếu,650.0,239,55000,52000,5
107276282,Găng Tay Bảo Hộ Chống Cắt JOGGER CONSTRUCTO,183719.0,Safety Jogger Official,Safety Jogger,Bảo hộ lao động,562.0,84,28000,28000,0
52290305,Bát Tròn Gốm Sứ Nướng Bỏ Lò Chịu Nhiệt  - Xanh lá,154808.0,Magic cS,OEM,"Tô, chén, dĩa",1001.0,34,69000,69000,0
135072574,Nam châm cứu hộ d42mm HÚT 30KG LOẠI NAM CHÂM SIÊU MẠNH,291266.0,KandK12 Shop,OEM,Root,433.0,5,90000,90000,0
14105092,Cối Xay Hạt Tiêu Bằng Lọ Thủy Tinh Tiện Dụng,230038.0,BAOTRAN STORE,OEM,"Dụng cụ xay, giã",1359.0,0,29000,29000,0
79971957,"Bộ Chăn Gối Văn Phòng 3 IN 1 Hình Thú Mặc Áo Hà Mã, Bò Vàng Siêu Tiện Lợi.",146536.0,Phan Nguyễn Office,OEM,Gối các loại,669.0,226,209000,209000,0
68991005,Bộ Máy Đồng Hồ Treo Tường Kim Trôi Quartz Shouse 5168-S có đủ bộ kim không gây tiếng động dùng để thay thế,141070.0,Shouse,Shouse,Đồng hồ treo tường,820.0,441,20500,20500,0
147798912,"Xi măng trắng dẻo chống thấm, trám tường nhà lỗ điều hòa, đường ống nước",100773.0,Smart Trading,OEM,Khác,391.0,40,28000,28000,0
20132502,Thú Để Tiền Cá Voi Bằng Sứ Cao Cấp Minh Tiến,1516.0,Gốm Sứ Minh Tiến,Minh Tiến,Mô hình & Tượng trang trí,1297.0,9,239000,239000,0
47234304,Kệ sách gỗ 3 tầng cao su ( 40CM) màu TN,152477.0,205 TC,Phương Lâm,Nhà Cửa - Đời Sống,1087.0,115,425000,425000,0
59163919,Túi Đựng Chăn Màn (Được Chọn Màu) - Hộp Đựng Quần Áo Khung Sắt Gấp Gọn miDoctor - Tủ Vải Chăn Màn Tiện Lợi,34473.0,Danido Store,miDoctor,Nhà Cửa - Đời Sống,877.0,1908,130000,90000,31
199700922,Bóng đèn sân khấu bóng đá RGB E27 bóng vàng ma thuật nhỏ hộ gia đình KTV bóng đèn xoay đầy màu sắc Bóng đèn kỷ niệm World Cup,303510.0,TTB Solar,OEM,Bóng đèn,90.0,78,69000,39000,43
73622896,"Pin A76 LR44 Energizer Alkaline 1,5V 5 Vỉ Chính Hãng (vỉ 2 viên)",1242.0,"Vo Hoang Trading Co.,Ltd",Energizer,"Pin tiểu, pin sạc",761.0,325,84000,84000,0
158808261,"Chảo nhôm chống dính Kangaroo vân đá, đáy từ KG661",1.0,Tiki Trading,Kangaroo,Chảo các loại,353.0,8,370000,247000,33
77747671,"Miếng lau sơ cua Cây lau nhà Kitimop-X, XPRO, WHITE ( 42 x 12cm)",158587.0,Kitimop Official Store,Kitimop,"Chổi, cây lau nhà",680.0,425,19000,15000,21
154489895,"1kg thân lá cây cát lòi , mía dò tươi",156401.0,Nguyễn Thị Hạnh,OEM,Root,370.0,2,45000,45000,0
48749290,Đồng hồ đo nhiệt độ và độ ẩm Xiaomi Mijia 2 - Hàng nhập khẩu,34716.0,GiaPhucStore,Xiaomi,Đồng hồ treo tường,1049.0,2,225000,225000,0
68601907,Hộp đựng khăn giấy dán tường tiện dụng 19x13x8cm - Giao màu ngẫu nhiên,53713.0,linhkien1984,OEM,Nhà Cửa - Đời Sống,826.0,7,29500,29500,0
48533032,Fedios Veggie - Nước rửa rau củ quả - Chai 400ml,75994.0,Sư Tử Vàng,Ingol,Nhà Cửa - Đời Sống,1052.0,631,45000,45000,0
125939236,Giỏ hoa treo tường hình ngôi nhà gỗ decor trang trí nhà cửa kích thước 27cmx17.5cmx9.4cm - Lẵng Hoa Đẹp Cắm Sẵn Tặng Kèm Móc Dính 3D,46877.0,Bachhoah2,OEM,Hoa trang trí,464.0,7,97000,97000,0
70121111,Decal dán tường chữ truyền động lực cuộc sống “You can do anything”,78830.0,CẢNH ĐÔNG,OEM,Decal & giấy dán tường,814.0,15,100000,100000,0
76353198,Sọt rác lưới tròn bằng thép cao cấp - Hàng chính hãng,152429.0,MOHI,MO hi,"Thùng rác, đồ hốt rác",713.0,8,99000,88000,11
83430457,Giá Để Kiếm Gỗ 4 Tầng - Kệ Để Đạo Cụ 4 Tầng Gỗ MDF 40cm,27144.0,Otakul Store,OEM,Kệ & Tủ,644.0,8,104000,104000,0
13159065,"Combo 50 đinh 4 chân 2,5cm  treo khung ảnh , khung tranh canvas",6351.0,Siêu Thị Linh Kiện,OEM,"Giá, móc, cây treo",1374.0,46,39752,39752,0
42255155,"Combo 2 Bộ Găng Tay Cao Su Rửa Bát Nhật Bản, Giặt Giũ, Vệ Sinh, An Toàn, Tiện Lợi - Hàng Chính Hãng",78619.0,Muasam247,KOMONOYA,Dụng cụ vệ sinh khác,1141.0,69,66000,61000,8
207345363,Móc Khóa Xe Đạp Có Đèn Pin Led Và Tia Laser - Giao Màu Ngẫu Nhiên,117426.0,Essesa Official Store,Essesa,Nhà Cửa - Đời Sống,39.0,57,35000,35000,0
19741058,"Dụng cụ mài dao, mài kéo 3 rãnh Zonfree X9081",291266.0,KandK12 Shop,OEM,Nhà Cửa - Đời Sống,1304.0,12,18997,18997,0
87302712,"Gối tựa lưng, gối trang trí sofa",30472.0,kenhome,OEM,Gối các loại,645.0,15,75000,75000,0
160433055,Cành hoa oải hương lavender giả 9 nhánh nhân tạo Hoa giả cao cấp để bàn trang trí phòng khách đẹp H06,261950.0,TODOCO,OEM,Hoa trang trí,345.0,38,11025,11025,0
146478928,22041 |Cây treo ly thân vuông giá để ly Hàn Quốc 6 nhánh gỗ sạch Gỗ Đức Thành,6351.0,Siêu Thị Linh Kiện,Gỗ Đức Thành,Phụ kiện nhà bếp khác,394.0,8,65999,65999,0
138910884,Khóa từ hít nam châm lực hút 280kg cho cửa kính,54535.0,SAFARISG,OEM,Khóa cửa thông minh,420.0,1,689000,689000,0
186570898,Dụng Cụ Kẹp Gắp Đồ Nóng Thức Ăn,154808.0,Magic cS,OEM,Phụ kiện nhà bếp khác,201.0,0,1000,1000,0
99328685,Hộp Đựng Khăn Giấy EMHOME Sweets- Chính Hãng,134154.0,Funu Home,EMHOME,Hộp khăn giấy,593.0,1,95000,85000,11
205924999,"Móc treo quần áo thông minh 9 lỗ - Hàng chính hãng, giao ngẫu nhiên",134154.0,Funu Home,FuNu,"Móc treo, kẹp quần áo",48.0,2,25000,25000,0
130024850,Dụng Cụ Khui Đồ Hộp Inox Đa Năng Tiện Dụng,186696.0,LAMOMI,OEM,Phụ kiện nhà bếp khác,447.0,1,45000,45000,0
54435364,Cân tiểu ly điện tử 5 kg có kèm khay cân. Cân tiểu li điện tử có độ chính xác cao,11829.0,Châu Tân,OEM,Nhà Cửa - Đời Sống,971.0,31,195000,195000,0
4986223,Bộ 6 nhíp gắp linh kiện Chống tĩnh điện Tweezers ESD,6351.0,Siêu Thị Linh Kiện,OEM,Khác,1561.0,1,28999,28999,0
22026615,Vòi chén bẻ lạnh_Vòi rửa chén lạnh inox SUS 304 Cao Cấp _ Vòi Rửa Chén Lạnh Cần Bẻ Lò Xò Sử Dụng cho 2 Hộc Chậu,298669.0,Điện nước đầy đủ shop,OEM,Nhà Cửa - Đời Sống,1275.0,0,160000,160000,0
24426734,Bình Cắm Hoa Gốm Họa Tiết,103805.0,August Concept,OEM,Lọ hoa,1255.0,23,300000,184300,39
182557885, Tiền giấy Liban 1000 livres với chỉ kim 3D và bóng chìm cây đặc biệt ở Liban,305881.0,Quà Tặng Sưu Tầm MP,MPcollection,Vật phẩm phong thủy khác,225.0,1,29000,29000,0
169734817,Bình Đựng Nước 2L Siêu Hót Dành Cho Người Lười Có Vạch Mực Nước Và Giờ Uống Nước Tặng Kèm Ống Hút Và Hình Dán Dễ Thương - Chính Hãng ,173481.0,THE RISE,FLAFA,Bình đựng nước,293.0,3,99000,99000,0
35763538,Tranh đính đá Bình Hoa Cúc Họa Mi (65x50cm) chưa đính đá,177601.0,CỬA HÀNG TẠP HÓA TRANH,OEM,Các loại tranh khác,1184.0,0,127000,127000,0
96147345,Giá treo đàn Guitar ( bắt lên tường ),31375.0,Guitar MinMusic,OEM,Phụ kiện nhạc cụ khác,590.0,18,49000,49000,0
143608690,"Chùm dây leo lá rủ treo tường trang trí nhà cửa, nhà hàng quán café(chưa gồm giỏ treo), lá trầu, trường xuân",245916.0,Nhím Decor,OEM,Root,405.0,15,25000,25000,0
169199342,KÉO CẮT CÀNH JAPAN TẶNG KÉO TỈA DĂM TAIWAN CẮT TỈA CÂY CẢNH BONSAI,177632.0,Dụng cụ Bonsai Bình Dương,OEM,Root,298.0,5,259000,259000,0
169192004,bếp đốt bồ kết thảo mộc xả chanh ( dáng trống đồng ),271276.0,Bát Tràng Market,OEM,Root,299.0,1,19500,19500,0
121329795,Bóng Đèn Led Luxeon 10W Sáng Trắng - Chip Led Trắng 6000K 9-12VDC Siêu Sáng,219736.0,MYHADA,OEM,Root,485.0,136,10000,10000,0
38296290,"TAY HÀN 936-TAY HÀN MÁY HÀN 936, MÁY HÀN QUICK",29267.0,ĐIỆN TỬ T,OEM,Máy hàn,1163.0,27,145000,145000,0
105615757,Chổi Quét Trần Đa Năng 3 In 1 - Chổi Quét Màng Nhện Kiêm Cây Treo Đa Năng INOX,180989.0,NHẬT TRƯỜNG STORE,OEM,"Chổi, cây lau nhà",571.0,21,135000,135000,0
203197730,Cây giống Vú Sữa Tím Lùn tứ quý [ 18 tháng thu hoạch ],270147.0,Dragon Quest,OEM,Root,68.0,2,149000,149000,0
41824562,Hộp đựng gia vị Inox ,28012.0,INOX THÁI LONG,OEM,Nhà Cửa - Đời Sống,1141.0,24,298900,298900,0
148631435,CHAI THỦY TINH QUATTRO (Bormioli Rocco)- HÀNG CHÍNH HÃNG,250474.0,Happi Home,Bormioli Rocco,"Hũ, lọ đựng gia vị",386.0,9,73000,73000,0
